lon,lat,psi,u,v,r,id
-73.9599,40.5304,-6.17068e-09,3,0.000251333,1.24791e-07,426
-73.9578,40.5332,1.93085e-08,3,0.000251193,4.95873e-08,444
-73.9425,40.5426,0.523599,3,0.00538159,2.19613e-07,952
-73.9588,40.5318,1.18347e-08,3,0.000251391,1.5317e-07,447
-73.9588,40.5318,1.18347e-08,3,0.000251391,1.5317e-07,447
-73.9414,40.544,0.523599,3,0.000251346,1.39406e-07,944
-73.9531,40.5478,1.5708,3,-0.00538208,-2.51597e-07,525
-73.9698,40.5306,1.5708,3,-1.23566e-05,-2.74413e-08,557
-73.9567,40.5346,1.11339e-09,3,0.000251438,1.69157e-07,465
-73.9549,40.547,1.5708,3,-0.00538194,-1.81112e-07,546
-73.9436,40.5412,0.523599,3,9.832e-08,4.50938e-08,950
-73.9613,40.5402,1.5708,3,-0.000251265,-8.87662e-08,517
-73.9613,40.5402,1.5708,3,-0.000251265,-8.87662e-08,517
-73.9594,40.5411,1.5708,3,-0.000251123,-1.95628e-08,530
-73.9594,40.5411,1.5708,3,-0.000251123,-1.95628e-08,530
-73.9531,40.5478,1.5708,3,-0.00538208,-2.51597e-07,525
-73.9467,40.5408,-1.8972e-07,3,0.00538203,2.27207e-07,503
-73.9576,40.5419,1.5708,3,-0.00025113,-2.34533e-08,551
-73.9576,40.5419,1.5708,3,-0.00025113,-2.34533e-08,551
-73.9557,40.5427,1.5708,3,-0.000251242,-7.32723e-08,569
-73.9488,40.538,-1.46476e-07,3,0.00538203,2.25853e-07,500
-73.945,40.5439,1.5708,3,-0.00538199,-3.238e-08,822
-73.9531,40.5324,-2.81469e-07,3,0.00538202,2.20509e-07,488
-73.9467,40.5408,-1.8972e-07,3,0.00538203,2.27207e-07,503
-73.9479,40.5356,0.523598,3,1.20272e-07,5.74257e-08,971
-73.9468,40.537,0.523599,3,1.73433e-07,8.26516e-08,974
-73.9457,40.5384,0.523598,3,3.20232e-07,1.55181e-07,977
-73.9447,40.5398,0.523598,3,1.46492e-07,6.82857e-08,981
-73.952,40.5338,-2.58682e-07,3,0.00538206,2.4067e-07,497
-73.9478,40.5394,-1.88013e-07,3,0.00538187,1.49211e-07,519
-73.9602,40.5284,-9.99585e-08,3,0.000251284,9.86951e-08,462
-73.9602,40.5284,-9.99585e-08,3,0.000251284,9.86951e-08,462
-73.9549,40.547,1.5708,3,-0.00538194,-1.81112e-07,546
-73.951,40.5352,-1.35054e-07,3,0.00538172,7.60633e-08,510
-73.9488,40.538,-1.46476e-07,3,0.00538203,2.25853e-07,500
-73.9439,40.5453,1.5708,3,-0.00538169,-5.95442e-08,840
-73.9688,40.532,1.5708,3,-1.25106e-05,-1.07839e-07,599
-73.9688,40.532,1.5708,3,-1.25106e-05,-1.07839e-07,599
-73.9439,40.5453,1.5708,3,-0.00538169,-5.95442e-08,840
-73.9531,40.5324,-2.81469e-07,3,0.00538202,2.20509e-07,488
-73.9499,40.5366,-3.06083e-07,3,0.00538205,2.36216e-07,522
-73.9591,40.5298,-1.54601e-07,3,0.00025112,1.84995e-08,486
-73.9591,40.5298,-1.54601e-07,3,0.00025112,1.84995e-08,486
-73.9478,40.5394,-1.88013e-07,3,0.00538187,1.49211e-07,519
-73.952,40.5338,-2.58682e-07,3,0.00538206,2.4067e-07,497
-73.9542,40.531,1.73944e-07,3,0.00538199,2.05745e-07,507
-73.9613,40.5269,3.04034e-08,3,0.000251386,1.49817e-07,477
-73.951,40.5352,-1.35054e-07,3,0.00538172,7.60633e-08,510
-73.949,40.5341,0.523599,3,-1.53306e-07,-7.3619e-08,1003
-73.9428,40.5467,1.5708,3,-0.005382,-2.11352e-07,848
-73.9581,40.5312,-3.62967e-08,3,0.000251136,2.64356e-08,505
-73.9581,40.5312,-3.62967e-08,3,0.000251136,2.64356e-08,505
-73.9499,40.5366,-3.06083e-07,3,0.00538205,2.36216e-07,522
-73.9559,40.534,-4.87332e-08,3,0.000251479,1.95609e-07,527
-73.9559,40.534,-4.87332e-08,3,0.000251479,1.95609e-07,527
-73.9428,40.5467,1.5708,3,-0.005382,-2.11352e-07,848
-73.9542,40.531,1.73944e-07,3,0.00538199,2.05745e-07,507
-73.9538,40.5368,-4.91177e-08,3,0.000251516,2.06976e-07,560
-73.957,40.5326,-1.27546e-07,3,0.000251145,3.04343e-08,536
-73.957,40.5326,-1.27546e-07,3,0.000251145,3.04343e-08,536
-73.9548,40.5354,-1.10308e-08,3,0.000251348,1.32276e-07,563
-73.9548,40.5354,-1.10308e-08,3,0.000251348,1.32276e-07,563
-73.9584,40.5425,1.5708,3,-0.000251138,-2.64892e-08,590
-73.9584,40.5425,1.5708,3,-0.000251138,-2.64892e-08,590
-73.9602,40.5416,1.5708,3,-0.000251168,-4.32993e-08,581
-73.9602,40.5416,1.5708,3,-0.000251168,-4.32993e-08,581
-73.9565,40.5433,1.5708,3,-0.000251138,-2.69608e-08,605
-73.9565,40.5433,1.5708,3,-0.000251138,-2.69608e-08,605
-73.9546,40.5441,1.5708,3,-0.000251216,-6.76461e-08,629
-73.9546,40.5441,1.5708,3,-0.000251216,-6.76461e-08,629
-73.9527,40.5382,1.2807e-08,3,0.000251597,2.46501e-07,578
-73.9528,40.5449,1.5708,3,-0.000251376,-1.38687e-07,660
-73.9677,40.5334,1.5708,3,-1.26599e-05,-1.82075e-07,678
-73.9677,40.5334,1.5708,3,-1.26599e-05,-1.82075e-07,678
-73.9539,40.5484,1.5708,3,-0.0053819,-1.63888e-07,658
-73.9521,40.5493,1.0472,3,0.00538134,9.45967e-08,1105
-73.9442,40.5433,1.5708,3,-0.00538199,-3.23778e-08,954
-73.9517,40.5464,1.5708,3,-0.00538121,-3.22438e-08,750
-73.9584,40.5292,-1.39077e-07,3,0.000251211,6.37701e-08,572
-73.9584,40.5292,-1.39077e-07,3,0.000251211,6.37701e-08,572
-73.9432,40.5448,1.0472,3,0.0053812,2.54581e-08,1308
-73.9539,40.5484,1.5708,3,-0.0053819,-1.63888e-07,658
-73.947,40.5388,-1.59764e-07,3,0.00538206,2.40822e-07,637
-73.9502,40.5451,1.5708,3,-0.000251384,-1.42711e-07,772
-73.9573,40.5306,-1.7803e-07,3,0.000251151,3.27452e-08,587
-73.9573,40.5306,-1.7803e-07,3,0.000251151,3.27452e-08,587
-73.9459,40.5402,-2.24832e-07,3,0.00538185,1.39374e-07,652
-73.9708,40.5288,2.0944,3,-0.00538208,-7.68461e-08,160
-73.9666,40.5348,1.5708,3,-1.24734e-05,-9.04464e-08,732
-73.9666,40.5348,1.5708,3,-1.24734e-05,-9.04464e-08,732
-73.9417,40.542,0.523599,3,4.95972e-07,2.40923e-07,1118
-73.9421,40.5462,1.0472,3,0.00025178,3.52696e-07,1319
-73.9513,40.5332,-2.56364e-07,3,0.00538172,7.6053e-08,622
-73.9536,40.5455,1.5708,3,-0.000251191,-5.31867e-08,702
-73.9536,40.5455,1.5708,3,-0.000251191,-5.31867e-08,702
-73.9554,40.5447,1.5708,3,-0.000251181,-4.77809e-08,699
-73.9554,40.5447,1.5708,3,-0.000251181,-4.77809e-08,699
-73.9594,40.5277,2.95139e-08,3,0.000251356,1.33766e-07,584
-73.9594,40.5277,2.95139e-08,3,0.000251356,1.33766e-07,584
-73.9541,40.5348,-1.09992e-07,3,0.000251306,1.08721e-07,626
-73.9541,40.5348,-1.09992e-07,3,0.000251306,1.08721e-07,626
-73.9502,40.5346,-2.38685e-07,3,0.00538185,1.3762e-07,640
-73.9573,40.5439,1.5708,3,-0.000251165,-4.00004e-08,693
-73.9562,40.532,-6.77004e-08,3,0.000251231,7.15337e-08,608
-73.9573,40.5439,1.5708,3,-0.000251165,-4.00004e-08,693
-73.9562,40.532,-6.77004e-08,3,0.000251231,7.15337e-08,608
-73.9519,40.5376,-7.30162e-08,3,0.0002514,1.57394e-07,655
-73.9519,40.5376,-7.30162e-08,3,0.0002514,1.57394e-07,655
-73.947,40.5388,-1.59764e-07,3,0.00538206,2.40822e-07,637
-73.9491,40.536,-2.79503e-07,3,0.00538199,2.0357e-07,646
-73.9592,40.543,1.5708,3,-0.00025124,-7.85959e-08,684
-73.9592,40.543,1.5708,3,-0.00025124,-7.85959e-08,684
-73.9481,40.5374,-3.79269e-07,3,0.005382,2.09116e-07,671
-73.9459,40.5402,-2.24832e-07,3,0.00538185,1.39374e-07,652
-73.9498,40.5404,7.48341e-08,3,0.000251426,1.63214e-07,690
-73.953,40.5362,-1.07589e-07,3,0.000251187,5.1137e-08,666
-73.953,40.5362,-1.07589e-07,3,0.000251187,5.1137e-08,666
-73.9552,40.5334,-1.58179e-07,3,0.00025125,8.143e-08,644
-73.9552,40.5334,-1.58179e-07,3,0.00025125,8.143e-08,644
-73.9513,40.5332,-2.56364e-07,3,0.00538172,7.6053e-08,622
-73.9508,40.539,3.65008e-08,3,0.000251212,6.56787e-08,687
-73.9508,40.539,3.65008e-08,3,0.000251212,6.56787e-08,687
-73.9502,40.5346,-2.38685e-07,3,0.00538185,1.3762e-07,640
-73.9524,40.5318,2.14658e-07,3,0.005382,2.09377e-07,668
-73.9428,40.5406,0.523598,3,3.10124e-07,1.4977e-07,1167
-73.9491,40.536,-2.79503e-07,3,0.00538199,2.0357e-07,646
-73.9439,40.5392,0.523598,3,3.04543e-07,1.45397e-07,1164
-73.945,40.5378,0.523598,3,4.22551e-07,2.04397e-07,1161
-73.946,40.5364,0.523598,3,4.52539e-07,2.19561e-07,1158
-73.9481,40.5374,-3.79269e-07,3,0.005382,2.09116e-07,671
-73.9697,40.5302,2.0944,3,-0.00538209,-8.23525e-08,184
-73.9524,40.5318,2.14658e-07,3,0.005382,2.09377e-07,668
-73.9471,40.5349,0.523599,3,-5.73401e-08,-2.6439e-08,1230
-73.9528,40.5498,1.5708,3,-0.00538205,-2.37302e-07,786
-73.9656,40.5362,1.5708,3,-1.27846e-05,-2.42813e-07,812
-73.9656,40.5362,1.5708,3,-1.27846e-05,-2.42813e-07,812
-73.9666,40.5237,0,3,0,0,720
-73.9637,40.5371,1.5708,3,-1.24053e-05,-5.45438e-08,842
-73.9414,40.5456,0.523599,3,0.00538209,8.2463e-08,1318
-73.9525,40.5469,1.5708,3,-0.000251168,-4.15452e-08,790
-73.9525,40.5469,1.5708,3,-0.000251168,-4.15452e-08,790
-73.9479,40.5412,8.72369e-08,3,0.00538154,1.91118e-07,829
-73.9544,40.5461,1.5708,3,-0.00025116,-3.77397e-08,784
-73.9544,40.5461,1.5708,3,-0.00025116,-3.77397e-08,784
-73.9562,40.5453,1.5708,3,-0.000251196,-5.48112e-08,778
-73.9562,40.5453,1.5708,3,-0.000251196,-5.48112e-08,778
-73.9687,40.5316,2.0944,3,-0.00538199,-3.23847e-08,226
-73.9581,40.5444,1.5708,3,-0.000251166,-4.04418e-08,775
-73.9581,40.5444,1.5708,3,-0.000251166,-4.04418e-08,775
-73.9565,40.53,-1.14449e-07,3,0.000251124,2.2985e-08,708
-73.9565,40.53,-1.14449e-07,3,0.000251124,2.2985e-08,708
-73.9528,40.5498,1.5708,3,-0.00538205,-2.37302e-07,786
-73.9501,40.5384,-9.82445e-08,3,0.000251146,3.10289e-08,758
-73.9501,40.5384,-9.82445e-08,3,0.000251146,3.10289e-08,758
-73.9554,40.5314,-2.1355e-07,3,0.000251213,6.43804e-08,726
-73.9554,40.5314,-2.1355e-07,3,0.000251213,6.43804e-08,726
-73.9522,40.5356,-1.18505e-07,3,0.000251204,5.88891e-08,747
-73.9522,40.5356,-1.18505e-07,3,0.000251204,5.88891e-08,747
-73.9544,40.5328,-8.69339e-08,3,0.000251166,4.12261e-08,741
-73.9544,40.5328,-8.69339e-08,3,0.000251166,4.12261e-08,741
-73.949,40.5398,-7.46642e-09,3,0.000251185,5.0017e-08,788
-73.949,40.5398,-7.46642e-09,3,0.000251185,5.0017e-08,788
-73.9512,40.537,-1.31565e-07,3,0.000251152,3.36543e-08,767
-73.9512,40.537,-1.31565e-07,3,0.000251152,3.36543e-08,767
-73.9576,40.5286,9.79128e-08,3,0.000251185,4.97824e-08,729
-73.9576,40.5286,9.79128e-08,3,0.000251185,4.97824e-08,729
-73.9451,40.5396,-1.70441e-07,3,0.00538206,2.39919e-07,792
-73.9533,40.5342,-2.77676e-07,3,0.000251272,9.35157e-08,761
-73.9533,40.5342,-2.77676e-07,3,0.000251272,9.35157e-08,761
-73.9441,40.541,-2.71948e-07,3,0.00538208,2.50957e-07,801
-73.9645,40.5376,1.5708,3,-1.24307e-05,-7.01822e-08,880
-73.9645,40.5376,1.5708,3,-1.24307e-05,-7.01822e-08,880
-73.9626,40.5385,1.5708,3,-1.24473e-05,-7.77644e-08,910
-73.9626,40.5385,1.5708,3,-1.24473e-05,-7.77644e-08,910
-73.9647,40.5245,-4.97863e-08,3,1.24786e-05,9.42442e-08,824
-73.9451,40.5396,-1.70441e-07,3,0.00538206,2.39919e-07,792
-73.9494,40.534,-3.21009e-07,3,0.00538206,2.39033e-07,798
-73.9484,40.5354,-2.84702e-07,3,0.00538207,2.4571e-07,808
-73.9676,40.533,2.0944,3,-0.00538199,-3.24414e-08,263
-73.9441,40.541,-2.71948e-07,3,0.00538208,2.50957e-07,801
-73.9473,40.5368,-3.06146e-07,3,0.00538204,2.29686e-07,826
-73.9462,40.5382,-3.98908e-07,3,0.00538205,2.34857e-07,832
-73.9689,40.5229,-0.523599,3,0.00538185,1.38546e-07,179
-73.9689,40.5229,-0.523599,3,0.00538185,1.38546e-07,179
-73.9494,40.534,-3.21009e-07,3,0.00538206,2.39033e-07,798
-73.9484,40.5354,-2.84702e-07,3,0.00538207,2.4571e-07,808
-73.9473,40.5368,-3.06146e-07,3,0.00538204,2.29686e-07,826
-73.9505,40.5326,2.51061e-07,3,0.00538201,2.17743e-07,844
-73.9462,40.5382,-3.98908e-07,3,0.00538205,2.34857e-07,832
-73.9533,40.5475,1.5708,3,-0.000251222,-6.77572e-08,868
-73.9533,40.5475,1.5708,3,-0.000251222,-6.77572e-08,868
-73.9552,40.5467,1.5708,3,-0.000251378,-1.45061e-07,877
-73.9552,40.5467,1.5708,3,-0.000251378,-1.45061e-07,877
-73.9505,40.5326,2.51061e-07,3,0.00538201,2.17743e-07,844
-73.9571,40.5458,1.5708,3,-0.000251303,-1.07314e-07,889
-73.9571,40.5458,1.5708,3,-0.000251303,-1.07314e-07,889
-73.942,40.54,0.523598,3,1.1615e-07,5.35831e-08,1447
-73.9431,40.5386,0.523598,3,2.54616e-07,1.20014e-07,1450
-73.9442,40.5372,0.523598,3,2.39116e-07,1.12172e-07,1453
-73.9665,40.5344,2.0944,3,-0.00538199,-3.23152e-08,294
-73.9634,40.539,1.5708,3,-1.26049e-05,-1.55481e-07,956
-73.9634,40.539,1.5708,3,-1.26049e-05,-1.55481e-07,956
-73.9616,40.5399,1.5708,3,-1.26426e-05,-1.73099e-07,965
-73.9616,40.5399,1.5708,3,-1.26426e-05,-1.73099e-07,965
-73.9597,40.5407,1.5708,3,-1.23319e-05,-1.88757e-08,990
-73.945,40.5456,1.5708,3,-0.000251461,-1.80033e-07,1150
-73.9482,40.5392,-1.01183e-07,3,0.000251209,6.3059e-08,886
-73.9482,40.5392,-1.01183e-07,3,0.000251209,6.3059e-08,886
-73.9647,40.5353,2.0944,3,-0.00538209,-8.2435e-08,333
-73.9671,40.5238,-0.523599,3,0.00538207,7.36042e-08,235
-73.9504,40.5364,-1.47682e-07,3,0.000251287,9.9212e-08,865
-73.9504,40.5364,-1.47682e-07,3,0.000251287,9.9212e-08,865
-73.9472,40.5406,-6.18421e-08,3,0.000251241,7.88422e-08,919
-73.9472,40.5406,-6.18421e-08,3,0.000251241,7.88422e-08,919
-73.9547,40.5308,-2.15953e-07,3,0.000251252,8.26951e-08,850
-73.9547,40.5308,-2.15953e-07,3,0.000251252,8.26951e-08,850
-73.9536,40.5322,-2.34437e-07,3,0.000251145,3.04438e-08,853
-73.9536,40.5322,-2.34437e-07,3,0.000251145,3.04438e-08,853
-73.9493,40.5378,-1.21934e-07,3,0.000251278,9.77367e-08,907
-73.9493,40.5378,-1.21934e-07,3,0.000251278,9.77367e-08,907
-73.9453,40.5358,0.523599,3,-3.74611e-07,-1.82156e-07,1465
-73.9439,40.547,1.5708,3,-0.000251169,-4.47516e-08,1191
-73.9439,40.547,1.5708,3,-0.000251169,-4.47516e-08,1191
-73.9525,40.5336,-1.24821e-07,3,0.000251273,9.23625e-08,871
-73.9525,40.5336,-1.24821e-07,3,0.000251273,9.23625e-08,871
-73.9515,40.535,-2.64164e-07,3,0.000251239,7.84659e-08,901
-73.9515,40.535,-2.64164e-07,3,0.000251239,7.84659e-08,901
-73.9607,40.5281,-4.62399e-08,3,1.23681e-05,3.76003e-08,947
-73.9558,40.5294,9.33698e-08,3,0.000251199,5.58519e-08,862
-73.9558,40.5294,9.33698e-08,3,0.000251199,5.58519e-08,862
-73.9628,40.5253,-1.00949e-07,3,1.29005e-05,2.9974e-07,936
-73.9628,40.5253,-1.00949e-07,3,1.29005e-05,2.9974e-07,936
-73.9596,40.5295,-4.05286e-08,3,1.23851e-05,4.16468e-08,962
-73.9428,40.5484,1.5708,3,-0.00025135,-1.30396e-07,1232
-73.9428,40.5484,1.5708,3,-0.00025135,-1.30396e-07,1232
-73.9655,40.5358,2.0944,3,-0.00538199,-3.23909e-08,346
-73.9431,40.5464,1.5708,3,-0.00538129,-7.35241e-08,1320
-73.9433,40.5404,-2.0258e-07,3,0.00538202,2.18697e-07,949
-73.9586,40.5309,-2.48336e-08,3,1.23926e-05,4.65525e-08,984
-73.9636,40.5367,2.0944,3,-0.00538209,-8.21591e-08,355
-73.9442,40.545,1.5708,3,-0.000251463,-1.81458e-07,1309
-73.9586,40.5421,1.5708,3,-1.25984e-05,-1.51405e-07,1084
-73.9586,40.5421,1.5708,3,-1.25984e-05,-1.51405e-07,1084
-73.9605,40.5413,1.5708,3,-1.27699e-05,-2.36004e-07,1068
-73.9605,40.5413,1.5708,3,-1.27699e-05,-2.36004e-07,1068
-73.9624,40.5404,1.5708,3,-1.25629e-05,-1.3478e-07,1053
-73.9624,40.5404,1.5708,3,-1.25629e-05,-1.3478e-07,1053
-73.9698,40.5323,1.5708,3,-9.19334e-07,-1.53693e-07,1109
-73.9541,40.5481,1.5708,3,-0.000251295,-1.04875e-07,987
-73.9541,40.5481,1.5708,3,-0.000251295,-1.04875e-07,987
-73.942,40.5478,1.5708,3,-0.00538183,-1.3649e-07,1345
-73.942,40.5478,1.5708,3,-0.00538183,-1.3649e-07,1345
-73.9433,40.5404,-2.0258e-07,3,0.00538202,2.18697e-07,949
-73.9444,40.539,-4.19875e-07,3,0.00538189,1.5782e-07,980
-73.9455,40.5376,-2.82023e-07,3,0.00538176,9.23079e-08,976
-73.9465,40.5362,-3.04815e-07,3,0.00538203,2.26255e-07,973
-73.9476,40.5348,-3.36675e-07,3,0.00538206,2.38693e-07,970
-73.9523,40.5489,1.0472,3,0.00538198,2.09841e-07,1625
-73.956,40.5472,1.5708,3,-0.00025126,-8.62716e-08,993
-73.956,40.5472,1.5708,3,-0.00025126,-8.62716e-08,993
-73.9422,40.5418,0.523599,3,-0.00538122,-3.89797e-08,1567
-73.9641,40.526,-0.523599,3,0.00538209,8.18965e-08,289
-73.9652,40.5246,-0.523599,3,0.00538199,3.23912e-08,295
-73.9444,40.539,-4.19875e-07,3,0.00538189,1.5782e-07,980
-73.9455,40.5376,-2.82023e-07,3,0.00538176,9.23079e-08,976
-73.9465,40.5362,-3.04815e-07,3,0.00538203,2.26255e-07,973
-73.9476,40.5348,-3.36675e-07,3,0.00538206,2.38693e-07,970
-73.9631,40.5274,-0.523599,3,0.00538209,8.22859e-08,322
-73.9487,40.5334,2.67703e-07,3,0.00538199,2.07011e-07,1002
-73.9644,40.5372,2.0944,3,-0.00538199,-3.2403e-08,397
-73.9464,40.54,-1.65904e-07,3,0.00025121,6.19053e-08,1000
-73.9464,40.54,-1.65904e-07,3,0.00025121,6.19053e-08,1000
-73.9625,40.5381,2.0944,3,-0.00538199,-3.23868e-08,418
-73.962,40.5288,-0.523599,3,0.00538209,8.22795e-08,341
-73.9599,40.5276,-6.82207e-08,3,1.2587e-05,1.46897e-07,1041
-73.9607,40.5389,2.0944,3,-0.00538204,-5.85588e-08,438
-73.9688,40.5337,1.5708,3,-1.07095e-06,-2.26291e-07,1194
-73.9688,40.5337,1.5708,3,-1.07095e-06,-2.26291e-07,1194
-73.9485,40.5372,-1.52141e-07,3,0.000251426,1.68484e-07,1009
-73.9485,40.5372,-1.52141e-07,3,0.000251426,1.68484e-07,1009
-73.9588,40.529,-4.31624e-08,3,1.23511e-05,3.06372e-08,1078
-73.9588,40.529,-4.31624e-08,3,1.23511e-05,3.06372e-08,1078
-73.9475,40.5386,-1.85762e-07,3,0.000251187,5.24148e-08,1025
-73.9475,40.5386,-1.85762e-07,3,0.000251187,5.24148e-08,1025
-73.9487,40.5334,2.67703e-07,3,0.00538199,2.07011e-07,1002
-73.9557,40.5443,1.5708,3,-1.24673e-05,-8.75891e-08,1144
-73.9576,40.5435,1.5708,3,-1.33334e-05,-5.11317e-07,1138
-73.9576,40.5435,1.5708,3,-1.33334e-05,-5.11317e-07,1138
-73.9528,40.5316,-2.27882e-07,3,0.000251191,5.26706e-08,996
-73.9528,40.5316,-2.27882e-07,3,0.000251191,5.26706e-08,996
-73.9609,40.5302,-0.523599,3,0.00538209,8.18147e-08,356
-73.9556,40.5332,-2.36918e-08,3,1.26148e-05,1.60024e-07,1096
-73.961,40.5261,-5.65102e-08,3,1.25234e-05,1.14923e-07,1074
-73.961,40.5261,-5.65102e-08,3,1.25234e-05,1.14923e-07,1074
-73.9518,40.533,-2.68585e-07,3,0.000251316,1.13333e-07,1006
-73.9518,40.533,-2.68585e-07,3,0.000251316,1.13333e-07,1006
-73.9594,40.5427,1.5708,3,-1.27668e-05,-2.34973e-07,1127
-73.9594,40.5427,1.5708,3,-1.27668e-05,-2.34973e-07,1127
-73.9578,40.5304,-3.29026e-08,3,1.24931e-05,9.94814e-08,1090
-73.9578,40.5304,-3.29026e-08,3,1.24931e-05,9.94814e-08,1090
-73.9507,40.5344,-1.78181e-07,3,0.000251141,2.78685e-08,1018
-73.9507,40.5344,-1.78181e-07,3,0.000251141,2.78685e-08,1018
-73.9613,40.5418,1.5708,3,-1.24193e-05,-6.40764e-08,1121
-73.9613,40.5418,1.5708,3,-1.24193e-05,-6.40764e-08,1121
-73.9496,40.5358,-3.16078e-07,3,0.000251273,9.26171e-08,1037
-73.9496,40.5358,-3.16078e-07,3,0.000251273,9.26171e-08,1037
-73.9546,40.5346,-3.29877e-08,3,1.25519e-05,1.26906e-07,1112
-73.9567,40.5318,9.37731e-10,3,1.23735e-05,4.05524e-08,1100
-73.9567,40.5318,9.37731e-10,3,1.23735e-05,4.05524e-08,1100
-73.9539,40.5302,1.80352e-07,3,0.00025118,4.98585e-08,1028
-73.9539,40.5302,1.80352e-07,3,0.00025118,4.98585e-08,1028
-73.9413,40.5394,0.523598,3,1.39654e-07,6.55111e-08,1647
-73.9423,40.538,0.523598,3,9.77557e-08,4.52155e-08,1650
-73.9634,40.5386,2.0944,3,-0.00538199,-3.23742e-08,457
-73.9531,40.5495,1.5708,3,-0.000251185,-4.92828e-08,1106
-73.9531,40.5495,1.5708,3,-0.000251185,-4.92828e-08,1106
-73.9615,40.5395,2.0944,3,-0.00538199,-3.23792e-08,460
-73.9623,40.5268,-0.523599,3,0.00538209,8.24904e-08,377
-73.9596,40.5403,2.0944,3,-0.00538219,-1.29144e-07,481
-73.9677,40.5351,1.5708,3,-7.34595e-07,-6.07731e-08,1300
-73.9677,40.5351,1.5708,3,-7.34595e-07,-6.07731e-08,1300
-73.9434,40.5366,0.523599,3,-1.32515e-07,-6.09514e-08,1714
-73.9549,40.5486,1.5708,3,-0.000251211,-6.33558e-08,1115
-73.9549,40.5486,1.5708,3,-0.000251211,-6.33558e-08,1115
-73.9612,40.5282,-0.523599,3,0.005382,3.85518e-08,398
-73.9634,40.5254,-0.523599,3,0.00538199,3.23997e-08,383
-73.9708,40.5305,2.0944,3,-0.00538172,-7.50763e-08,558
-73.9528,40.5466,1.5708,3,-1.23867e-05,-4.69576e-08,1297
-73.9415,40.5413,-2.18459e-07,3,0.00538205,2.32696e-07,1117
-73.9602,40.5296,-0.523599,3,0.00538199,3.43783e-08,425
-73.9708,40.5305,2.0944,3,-0.00538172,-7.50763e-08,558
-73.9546,40.5457,1.5708,3,-1.25229e-05,-1.15153e-07,1288
-73.9546,40.5457,1.5708,3,-1.25229e-05,-1.15153e-07,1288
-73.958,40.5324,-0.523599,3,0.00538209,8.22161e-08,443
-73.9565,40.5449,1.5708,3,-1.27211e-05,-2.12551e-07,1282
-73.9565,40.5449,1.5708,3,-1.27211e-05,-2.12551e-07,1282
-73.9584,40.5441,1.5708,3,-1.33958e-05,-5.41675e-07,1270
-73.9584,40.5441,1.5708,3,-1.33958e-05,-5.41675e-07,1270
-73.9591,40.531,-0.523599,3,0.00538209,8.25017e-08,446
-73.9415,40.5413,-2.18459e-07,3,0.00538205,2.32696e-07,1117
-73.9602,40.5432,1.5708,3,-1.29851e-05,-3.41086e-07,1276
-73.9602,40.5432,1.5708,3,-1.29851e-05,-3.41086e-07,1276
-73.9569,40.5338,-0.523599,3,0.00538236,2.13321e-07,464
-73.9581,40.5284,-1.4691e-07,3,1.26465e-05,1.74727e-07,1176
-73.9581,40.5284,-1.4691e-07,3,1.26465e-05,1.74727e-07,1176
-73.9425,40.5398,-4.61539e-07,3,0.00538207,2.44585e-07,1166
-73.9445,40.5408,-2.0461e-07,3,0.000251197,5.54099e-08,1136
-73.9445,40.5408,-2.0461e-07,3,0.000251197,5.54099e-08,1136
-73.9436,40.5384,-3.46067e-07,3,0.00538193,1.75462e-07,1163
-73.9516,40.5368,-6.86143e-08,3,1.2442e-05,7.25556e-08,1255
-73.9447,40.537,-3.28367e-07,3,0.00538204,2.31251e-07,1160
-73.9457,40.5356,-3.50725e-07,3,0.00538205,2.33556e-07,1157
-73.957,40.5298,-2.57574e-07,3,1.30706e-05,3.8321e-07,1209
-73.957,40.5298,-2.57574e-07,3,1.30706e-05,3.8321e-07,1209
-73.9538,40.534,-6.40924e-08,3,1.24093e-05,5.71583e-08,1244
-73.9538,40.534,-6.40924e-08,3,1.24093e-05,5.71583e-08,1244
-73.9623,40.54,2.0944,3,-0.00538199,-3.23579e-08,518
-73.9604,40.5409,2.0944,3,-0.00538199,-3.24379e-08,531
-73.9559,40.5312,-1.63914e-07,3,1.32589e-05,4.7492e-07,1235
-73.9559,40.5312,-1.63914e-07,3,1.32589e-05,4.7492e-07,1235
-73.9506,40.5382,-5.0752e-10,3,1.23965e-05,4.95495e-08,1294
-73.9586,40.5417,2.0944,3,-0.00538208,-7.80355e-08,552
-73.9527,40.5354,-2.40374e-08,3,1.23887e-05,4.84036e-08,1264
-73.9527,40.5354,-2.40374e-08,3,1.23887e-05,4.84036e-08,1264
-73.9592,40.5269,3.4441e-09,3,1.2496e-05,1.00328e-07,1224
-73.9592,40.5269,3.4441e-09,3,1.2496e-05,1.00328e-07,1224
-73.9567,40.5425,2.0944,3,-0.00538209,-8.23695e-08,570
-73.9467,40.538,-1.55041e-07,3,0.000251148,3.18747e-08,1147
-73.9467,40.538,-1.55041e-07,3,0.000251148,3.18747e-08,1147
-73.9666,40.5365,1.5708,3,-1.08011e-06,-2.31146e-07,1340
-73.9666,40.5365,1.5708,3,-1.08011e-06,-2.31146e-07,1340
-73.9549,40.5326,-1.76015e-07,3,1.26553e-05,1.80377e-07,1258
-73.9549,40.5326,-1.76015e-07,3,1.26553e-05,1.80377e-07,1258
-73.9456,40.5394,-2.00022e-07,3,0.000251172,4.46905e-08,1173
